"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-float32-设定值非法","校验内部变量必填项-float32-设定值非法"
"passed","Tue Jan 16 22:30:37 CST 2024","Tue Jan 16 22:30:37 CST 2024","21","testcase.7_HistoryManagement","test_history","TestCreat","","","获取历史组树","获取历史组树"
"passed","Tue Jan 16 22:33:38 CST 2024","Tue Jan 16 22:33:43 CST 2024","5079","testcase.9_Interconnection","test_interconnection","TestCreat","","","触发配置-报警触发","触发配置-报警触发"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-unint32-设定值非法","校验内部变量必填项-unint32-设定值非法"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-float32-设定值非法","校验内部变量必填项-float32-设定值非法"
"passed","Tue Jan 16 22:27:39 CST 2024","Tue Jan 16 22:27:39 CST 2024","21","testcase.5_DataManagement","test_data_run","TestCreat","","","异常用例-定时触发","异常用例-定时触发"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-unint16-设定值非法","校验内部变量必填项-unint16-设定值非法"
"passed","Tue Jan 16 22:21:09 CST 2024","Tue Jan 16 22:21:09 CST 2024","56","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","删除工程","删除工程"
"passed","Tue Jan 16 22:23:09 CST 2024","Tue Jan 16 22:23:19 CST 2024","9191","testcase.3_VariableManagement","test_variable_run","TestCreat","","","编辑内部通道","编辑内部通道"
"passed","Tue Jan 16 22:30:34 CST 2024","Tue Jan 16 22:30:34 CST 2024","73","testcase.5_DataManagement","test_data_run","TestCreat","","","数据备份","数据备份"
"passed","Tue Jan 16 22:26:22 CST 2024","Tue Jan 16 22:26:23 CST 2024","529","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa1-二进制","下发内部变量-aa1-二进制"
"passed","Tue Jan 16 22:30:35 CST 2024","Tue Jan 16 22:30:35 CST 2024","83","testcase.6_ViewManagement","test_view","TestCreat","","","移动文件夹","移动文件夹"
"passed","Tue Jan 16 22:31:37 CST 2024","Tue Jan 16 22:31:39 CST 2024","2036","testcase.7_HistoryManagement","test_history","TestCreat","","","下发A10=100","下发A10=100"
"passed","Tue Jan 16 22:21:10 CST 2024","Tue Jan 16 22:21:10 CST 2024","71","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","导入本地低版本工程文件","导入本地低版本工程文件"
"passed","Tue Jan 16 22:26:19 CST 2024","Tue Jan 16 22:26:19 CST 2024","231","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","10","testcase.3_VariableManagement","test_variable_run","TestCreat","","","通道异常校验-响应超时非法","通道异常校验-响应超时非法"
"passed","Tue Jan 16 22:32:12 CST 2024","Tue Jan 16 22:32:13 CST 2024","1063","testcase.9_Interconnection","test_interconnection","TestCreat","","","创建映射表-查询","创建映射表-查询"
"passed","Tue Jan 16 22:27:32 CST 2024","Tue Jan 16 22:27:34 CST 2024","2043","testcase.4_AlarmManagement","test_alarm","TestCreat","","","下发A1=false","下发A1=false"
"passed","Tue Jan 16 22:21:45 CST 2024","Tue Jan 16 22:21:46 CST 2024","325","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-B3-int16缩放比：0.01，小数位：1，舍位","异常下发io变量-B3-int16缩放比：0.01，小数位：1，舍位"
"passed","Tue Jan 16 22:30:38 CST 2024","Tue Jan 16 22:30:38 CST 2024","49","testcase.7_HistoryManagement","test_history","TestCreat","","","添加历史变量","添加历史变量"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验io变量必填项-字符串长度为空","校验io变量必填项-字符串长度为空"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","16","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取内部变量-aa11-F64位浮点数IEEE754","读取内部变量-aa11-F64位浮点数IEEE754"
"passed","Tue Jan 16 22:26:20 CST 2024","Tue Jan 16 22:26:20 CST 2024","215","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","30","testcase.3_VariableManagement","test_variable_run","TestCreat","","","创建io映射通道","创建io映射通道"
"passed","Tue Jan 16 22:21:35 CST 2024","Tue Jan 16 22:21:35 CST 2024","43","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增io变量-字符串","新增io变量-字符串"
"passed","Tue Jan 16 22:27:38 CST 2024","Tue Jan 16 22:27:38 CST 2024","52","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-变量触发","设置归档表触发配置-变量触发"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验io变量组-变量组为空","校验io变量组-变量组为空"
"passed","Tue Jan 16 22:27:39 CST 2024","Tue Jan 16 22:27:40 CST 2024","528","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表字段配置","设置聚合表字段配置"
"passed","Tue Jan 16 22:32:07 CST 2024","Tue Jan 16 22:32:09 CST 2024","2048","testcase.9_Interconnection","test_interconnection","TestCreat","","","下发A12=中文1","下发A12=中文1"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","42","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增io变量-无符号32位整型","新增io变量-无符号32位整型"
"passed","Tue Jan 16 22:30:36 CST 2024","Tue Jan 16 22:30:36 CST 2024","17","testcase.6_ViewManagement","test_view","TestCreat","","","创建图库组","创建图库组"
"passed","Tue Jan 16 22:21:09 CST 2024","Tue Jan 16 22:21:09 CST 2024","8","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","检查本地工程id是否冲突","检查本地工程id是否冲突"
"passed","Tue Jan 16 22:22:11 CST 2024","Tue Jan 16 22:22:12 CST 2024","1030","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-B8-float32小数位：2，进位","下发io变量-B8-float32小数位：2，进位"
"passed","Tue Jan 16 22:22:07 CST 2024","Tue Jan 16 22:22:08 CST 2024","1028","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-B6-float32小数位：2，舍位","下发io变量-B6-float32小数位：2，舍位"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-float64-设定值非法","校验内部变量必填项-float64-设定值非法"
"passed","Tue Jan 16 22:27:38 CST 2024","Tue Jan 16 22:27:38 CST 2024","54","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-变量触发","设置归档表触发配置-变量触发"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","29","testcase.3_VariableManagement","test_variable_run","TestCreat","","","创建变量组","创建变量组"
"passed","Tue Jan 16 22:31:30 CST 2024","Tue Jan 16 22:31:33 CST 2024","3057","testcase.7_HistoryManagement","test_history","TestCreat","","","开启历史归档服务","开启历史归档服务"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","31","testcase.3_VariableManagement","test_variable_run","TestCreat","","","创建通道-后续删除","创建通道-后续删除"
"passed","Tue Jan 16 22:32:26 CST 2024","Tue Jan 16 22:32:27 CST 2024","1071","testcase.9_Interconnection","test_interconnection","TestCreat","","","保存配置-查询","保存配置-查询"
"passed","Tue Jan 16 22:27:46 CST 2024","Tue Jan 16 22:27:46 CST 2024","52","testcase.5_DataManagement","test_data_run","TestCreat","","","拖拽排序归档表","拖拽排序归档表"
"passed","Tue Jan 16 22:22:26 CST 2024","Tue Jan 16 22:22:27 CST 2024","1031","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-A6-有符号32位整型","下发io变量-A6-有符号32位整型"
"passed","Tue Jan 16 22:27:38 CST 2024","Tue Jan 16 22:27:38 CST 2024","55","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-定时触发","设置归档表触发配置-定时触发"
"passed","Tue Jan 16 22:30:37 CST 2024","Tue Jan 16 22:30:37 CST 2024","52","testcase.7_HistoryManagement","test_history","TestCreat","","","编辑历史文件夹","编辑历史文件夹"
"passed","Tue Jan 16 22:23:19 CST 2024","Tue Jan 16 22:23:28 CST 2024","9316","testcase.3_VariableManagement","test_variable_run","TestCreat","","","删除内部变量组","删除内部变量组"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","20","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-float32-设定值非法","校验内部变量必填项-float32-设定值非法"
"passed","Tue Jan 16 22:30:35 CST 2024","Tue Jan 16 22:30:35 CST 2024","68","testcase.6_ViewManagement","test_view","TestCreat","","","创建文件夹","创建文件夹"
"passed","Tue Jan 16 22:27:40 CST 2024","Tue Jan 16 22:27:40 CST 2024","55","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表触发配置--变量触发","设置聚合表触发配置--变量触发"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","15","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取系统变量-系统当前班次","读取系统变量-系统当前班次"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-宽字符串-设定值为空","校验内部变量必填项-宽字符串-设定值为空"
"passed","Tue Jan 16 22:26:50 CST 2024","Tue Jan 16 22:26:51 CST 2024","1040","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io映射变量_io_A12_Abcf","下发io映射变量_io_A12_Abcf"
"passed","Tue Jan 16 22:30:35 CST 2024","Tue Jan 16 22:30:35 CST 2024","65","testcase.6_ViewManagement","test_view","TestCreat","","","创建画面节点1","创建画面节点1"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","41","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增io变量-缩放比小数位，舍位","新增io变量-缩放比小数位，舍位"
"passed","Tue Jan 16 22:21:07 CST 2024","Tue Jan 16 22:21:08 CST 2024","55","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","删除工程","删除工程"
"passed","Tue Jan 16 22:27:49 CST 2024","Tue Jan 16 22:27:49 CST 2024","103","testcase.5_DataManagement","test_data_run","TestCreat","","","创建归档表-变量触发(真假变化)","创建归档表-变量触发(真假变化)"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","41","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增io变量-浮点数小数位，四舍","新增io变量-浮点数小数位，四舍"
"passed","Tue Jan 16 22:22:14 CST 2024","Tue Jan 16 22:22:15 CST 2024","1030","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-A1-二进制","下发io变量-A1-二进制"
"passed","Tue Jan 16 22:27:38 CST 2024","Tue Jan 16 22:27:38 CST 2024","54","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-变量触发","设置归档表触发配置-变量触发"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","20","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-unint64-设定值为空","校验内部变量必填项-unint64-设定值为空"
"passed","Tue Jan 16 22:22:04 CST 2024","Tue Jan 16 22:22:05 CST 2024","1034","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-B4-int16缩放比：0.01，小数位：1，四舍","下发io变量-B4-int16缩放比：0.01，小数位：1，四舍"
"passed","Tue Jan 16 22:22:16 CST 2024","Tue Jan 16 22:22:17 CST 2024","1027","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-A1-二进制","下发io变量-A1-二进制"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-unint16-设定值为空","校验内部变量必填项-unint16-设定值为空"
"passed","Tue Jan 16 22:22:39 CST 2024","Tue Jan 16 22:22:40 CST 2024","1029","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-A12-字符串","下发io变量-A12-字符串"
"passed","Tue Jan 16 22:27:44 CST 2024","Tue Jan 16 22:27:44 CST 2024","23","testcase.5_DataManagement","test_data_run","TestCreat","","","字段配置删除警告","字段配置删除警告"
"passed","Tue Jan 16 22:30:47 CST 2024","Tue Jan 16 22:30:50 CST 2024","2012","testcase.7_HistoryManagement","test_history","TestCreat","","","关闭历史归档服务","关闭历史归档服务"
